2026-03-26 16:56:57,723 - WARNING - 550973 | HH SSH002196 | Parents [64, 79] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,723 - WARNING - 550973 | HH SSH002197 | Parents [70, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,723 - WARNING - 550973 | HH SSH002198 | Parents [71, 72] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,724 - WARNING - 550973 | HH SSH002199 | Parents [66, 77] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,724 - WARNING - 550973 | HH SSH002200 | Parents [64, 79] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,724 - WARNING - 550973 | HH SSH002201 | Parents [63, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,725 - WARNING - 550973 | HH SSH002202 | Parents [69, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,725 - WARNING - 550973 | HH SSH002203 | Parents [67, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,725 - WARNING - 550973 | HH SSH002204 | Parents [73, 70] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,726 - WARNING - 550973 | HH SSH002205 | Parents [69, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,727 - WARNING - 550973 | HH SSH002206 | Parents [69, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,727 - WARNING - 550973 | HH SSH002207 | Parents [68, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,727 - WARNING - 550973 | HH SSH002208 | Parents [68, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,727 - WARNING - 550973 | HH SSH002209 | Parents [69, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,728 - WARNING - 550973 | HH SSH002210 | Parents [73, 71] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,728 - WARNING - 550973 | HH SSH002211 | Parents [68, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,728 - WARNING - 550973 | HH SSH002212 | Parents [70, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,729 - WARNING - 550973 | HH SSH002213 | Parents [80, 64] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,729 - WARNING - 550973 | HH SSH002214 | Parents [70, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,729 - WARNING - 550973 | HH SSH002215 | Parents [71, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,729 - WARNING - 550973 | HH SSH002216 | Parents [71, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,729 - WARNING - 550973 | HH SSH002217 | Parents [69, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,729 - WARNING - 550973 | HH SSH002218 | Parents [72, 72] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,732 - WARNING - 550973 | HH SSH002219 | Parents [70, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,732 - WARNING - 550973 | HH SSH002220 | Parents [70, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,732 - WARNING - 550973 | HH SSH002221 | Parents [71, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,733 - WARNING - 550973 | HH SSH002222 | Parents [67, 77] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,733 - WARNING - 550973 | HH SSH002223 | Parents [70, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,733 - WARNING - 550973 | HH SSH002224 | Parents [72, 72] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,737 - WARNING - 550973 | HH SSH002225 | Parents [71, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,737 - WARNING - 550973 | HH SSH002226 | Parents [64, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,737 - WARNING - 550973 | HH SSH002227 | Parents [71, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,739 - WARNING - 550973 | HH SSH002228 | Parents [64, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,739 - WARNING - 550973 | HH SSH002229 | Parents [65, 79] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,740 - WARNING - 550973 | HH SSH002230 | Parents [64, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,740 - WARNING - 550973 | HH SSH002231 | Parents [68, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,740 - WARNING - 550973 | HH SSH002232 | Parents [69, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,741 - WARNING - 550973 | HH SSH002233 | Parents [69, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,741 - WARNING - 550973 | HH SSH002234 | Parents [69, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,741 - WARNING - 550973 | HH SSH002235 | Parents [66, 78] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,742 - WARNING - 550973 | HH SSH002236 | Parents [77, 68] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,742 - WARNING - 550973 | HH SSH002237 | Parents [69, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,742 - WARNING - 550973 | HH SSH002238 | Parents [68, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,743 - WARNING - 550973 | HH SSH002239 | Parents [69, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,743 - WARNING - 550973 | HH SSH002240 | Parents [71, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,744 - WARNING - 550973 | HH SSH002241 | Parents [71, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,744 - WARNING - 550973 | HH SSH002242 | Parents [67, 78] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,744 - WARNING - 550973 | HH SSH002243 | Parents [71, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,744 - WARNING - 550973 | HH SSH002244 | Parents [65, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,746 - WARNING - 550973 | HH SSH002245 | Parents [67, 78] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,746 - WARNING - 550973 | HH SSH002246 | Parents [65, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,747 - WARNING - 550973 | HH SSH002247 | Parents [72, 73] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,747 - WARNING - 550973 | HH SSH002248 | Parents [65, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,747 - WARNING - 550973 | HH SSH002249 | Parents [71, 74] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,748 - WARNING - 550973 | HH SSH002250 | Parents [64, 81] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,748 - WARNING - 550973 | HH SSH002251 | Parents [65, 80] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,748 - WARNING - 550973 | HH SSH002252 | Parents [69, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,749 - WARNING - 550973 | HH SSH002253 | Parents [64, 81] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,749 - WARNING - 550973 | HH SSH002254 | Parents [70, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,750 - WARNING - 550973 | HH SSH002255 | Parents [69, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,750 - WARNING - 550973 | HH SSH002256 | Parents [70, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,750 - WARNING - 550973 | HH SSH002257 | Parents [69, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,750 - WARNING - 550973 | HH SSH002258 | Parents [70, 75] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,755 - WARNING - 550973 | HH SSH002259 | Parents [69, 76] | Children [23] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,755 - WARNING - 550973 | HH SSH002260 | Parents [68, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,756 - WARNING - 550973 | HH SSH002261 | Parents [70, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,756 - WARNING - 550973 | HH SSH002262 | Parents [68, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,757 - WARNING - 550973 | HH SSH002263 | Parents [73, 73] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,757 - WARNING - 550973 | HH SSH002264 | Parents [69, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,757 - WARNING - 550973 | HH SSH002265 | Parents [71, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,758 - WARNING - 550973 | HH SSH002266 | Parents [70, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,758 - WARNING - 550973 | HH SSH002267 | Parents [72, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,758 - WARNING - 550973 | HH SSH002268 | Parents [72, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002269 | Parents [73, 73] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002270 | Parents [67, 79] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002271 | Parents [71, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002272 | Parents [70, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002273 | Parents [65, 81] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002274 | Parents [70, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002275 | Parents [70, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002276 | Parents [69, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002277 | Parents [69, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002278 | Parents [70, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002279 | Parents [70, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002280 | Parents [72, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002281 | Parents [71, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002282 | Parents [70, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002283 | Parents [79, 68] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,759 - WARNING - 550973 | HH SSH002284 | Parents [81, 65] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,765 - WARNING - 550973 | HH SSH002285 | Parents [71, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,765 - WARNING - 550973 | HH SSH002286 | Parents [71, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,765 - WARNING - 550973 | HH SSH002287 | Parents [72, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,766 - WARNING - 550973 | HH SSH002288 | Parents [73, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,766 - WARNING - 550973 | HH SSH002289 | Parents [72, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002290 | Parents [71, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002291 | Parents [73, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002292 | Parents [73, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002293 | Parents [68, 79] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002294 | Parents [73, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002295 | Parents [67, 80] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,767 - WARNING - 550973 | HH SSH002296 | Parents [72, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,773 - WARNING - 550973 | HH SSH002297 | Parents [68, 79] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,773 - WARNING - 550973 | HH SSH002298 | Parents [66, 81] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,773 - WARNING - 550973 | HH SSH002299 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,774 - WARNING - 550973 | HH SSH002300 | Parents [70, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,774 - WARNING - 550973 | HH SSH002301 | Parents [70, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,774 - WARNING - 550973 | HH SSH002302 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,775 - WARNING - 550973 | HH SSH002303 | Parents [72, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,775 - WARNING - 550973 | HH SSH002304 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,775 - WARNING - 550973 | HH SSH002305 | Parents [68, 79] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,776 - WARNING - 550973 | HH SSH002306 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002307 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002308 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002309 | Parents [72, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002310 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002311 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002312 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002313 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002314 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002315 | Parents [72, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002316 | Parents [75, 73] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002317 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002318 | Parents [74, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,777 - WARNING - 550973 | HH SSH002319 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,782 - WARNING - 550973 | HH SSH002320 | Parents [72, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,782 - WARNING - 550973 | HH SSH002321 | Parents [72, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,782 - WARNING - 550973 | HH SSH002322 | Parents [74, 74] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,783 - WARNING - 550973 | HH SSH002323 | Parents [73, 75] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,783 - WARNING - 550973 | HH SSH002324 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,783 - WARNING - 550973 | HH SSH002325 | Parents [68, 80] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,787 - WARNING - 550973 | HH SSH002326 | Parents [69, 79] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,787 - WARNING - 550973 | HH SSH002327 | Parents [67, 81] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,789 - WARNING - 550973 | HH SSH002328 | Parents [67, 81] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,789 - WARNING - 550973 | HH SSH002329 | Parents [71, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,789 - WARNING - 550973 | HH SSH002330 | Parents [71, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,790 - WARNING - 550973 | HH SSH002331 | Parents [71, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,790 - WARNING - 550973 | HH SSH002332 | Parents [70, 78] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,790 - WARNING - 550973 | HH SSH002333 | Parents [71, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,791 - WARNING - 550973 | HH SSH002334 | Parents [71, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,791 - WARNING - 550973 | HH SSH002335 | Parents [71, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,791 - WARNING - 550973 | HH SSH002336 | Parents [66, 82] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,792 - WARNING - 550973 | HH SSH002337 | Parents [71, 77] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,792 - WARNING - 550973 | HH SSH002338 | Parents [72, 76] | Children [24] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,792 - WARNING - 550973 | HH SSH002339 | Parents [72, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002340 | Parents [73, 75] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002341 | Parents [73, 75] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002342 | Parents [77, 72] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002343 | Parents [72, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002344 | Parents [74, 75] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002345 | Parents [73, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002346 | Parents [72, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002347 | Parents [74, 75] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002348 | Parents [74, 75] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002349 | Parents [72, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002350 | Parents [74, 75] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002351 | Parents [68, 81] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,793 - WARNING - 550973 | HH SSH002352 | Parents [67, 82] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,798 - WARNING - 550973 | HH SSH002353 | Parents [69, 80] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,798 - WARNING - 550973 | HH SSH002354 | Parents [69, 80] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,798 - WARNING - 550973 | HH SSH002355 | Parents [68, 81] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,799 - WARNING - 550973 | HH SSH002356 | Parents [67, 82] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,799 - WARNING - 550973 | HH SSH002357 | Parents [69, 80] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,800 - WARNING - 550973 | HH SSH002358 | Parents [72, 77] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,800 - WARNING - 550973 | HH SSH002359 | Parents [72, 77] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,800 - WARNING - 550973 | HH SSH002360 | Parents [71, 78] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,800 - WARNING - 550973 | HH SSH002361 | Parents [71, 78] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,800 - WARNING - 550973 | HH SSH002362 | Parents [72, 77] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,806 - WARNING - 550973 | HH SSH002363 | Parents [71, 78] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,806 - WARNING - 550973 | HH SSH002364 | Parents [72, 77] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,807 - WARNING - 550973 | HH SSH002365 | Parents [73, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,807 - WARNING - 550973 | HH SSH002366 | Parents [73, 76] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,807 - WARNING - 550973 | HH SSH002367 | Parents [71, 78] | Children [25] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,808 - WARNING - 550973 | HH SSH002368 | Parents [74, 75] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,808 - WARNING - 550973 | HH SSH002369 | Parents [74, 75] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,808 - WARNING - 550973 | HH SSH002370 | Parents [74, 75] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,809 - WARNING - 550973 | HH SSH002371 | Parents [73, 76] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,809 - WARNING - 550973 | HH SSH002372 | Parents [73, 77] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,809 - WARNING - 550973 | HH SSH002373 | Parents [74, 76] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,809 - WARNING - 550973 | HH SSH002374 | Parents [73, 76] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,810 - WARNING - 550973 | HH SSH002375 | Parents [76, 74] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,810 - WARNING - 550973 | HH SSH002376 | Parents [74, 76] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,811 - WARNING - 550973 | HH SSH002377 | Parents [75, 75] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,811 - WARNING - 550973 | HH SSH002378 | Parents [68, 82] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,812 - WARNING - 550973 | HH SSH002379 | Parents [70, 80] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,812 - WARNING - 550973 | HH SSH002380 | Parents [73, 77] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,812 - WARNING - 550973 | HH SSH002381 | Parents [73, 77] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,813 - WARNING - 550973 | HH SSH002382 | Parents [72, 78] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,813 - WARNING - 550973 | HH SSH002383 | Parents [74, 76] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
2026-03-26 16:56:57,813 - WARNING - 550973 | HH SSH002384 | Parents [74, 76] | Children [26] | Score=20.0 (bio=0.0, emp=0.0)
